cv_2,C6,,Polyline,""
cv_3,C7,,Polyline,""
cv_4,C8,,Polyline,""
cv_5,BD,,Line,""
cv_6,BE,,Line,""
cv_7,BF,,Line,""
cv_8,C0,,Line,""
cv_9,C1,,Line,""
cv_10,C2,,Line,""
cv_11,C3,,Circle,""
